ID,totalDOS_000.00_001.00THz,totalDOS_001.00_002.00THz,totalDOS_002.00_003.00THz,totalDOS_003.00_004.00THz,totalDOS_004.00_005.00THz,totalDOS_005.00_006.00THz,totalDOS_006.00_007.00THz,totalDOS_007.00_008.00THz,totalDOS_008.00_009.00THz,totalDOS_009.00_010.00THz,totalDOS_010.00_011.00THz,totalDOS_011.00_012.00THz,totalDOS_012.00_013.00THz,totalDOS_013.00_014.00THz,totalDOS_014.00_015.00THz,totalDOS_015.00_016.00THz,totalDOS_016.00_017.00THz,totalDOS_017.00_018.00THz,totalDOS_018.00_019.00THz,totalDOS_019.00_020.00THz,totalDOS_020.00_021.00THz,totalDOS_021.00_022.00THz,totalDOS_022.00_023.00THz,totalDOS_023.00_024.00THz,totalDOS_024.00_025.00THz,totalDOS_025.00_026.00THz,totalDOS_026.00_027.00THz,totalDOS_027.00_028.00THz,totalDOS_028.00_029.00THz,totalDOS_029.00_030.00THz,totalDOS_030.00_031.00THz,totalDOS_031.00_032.00THz,totalDOS_032.00_033.00THz,totalDOS_033.00_034.00THz,totalDOS_034.00_035.00THz,totalDOS_035.00_036.00THz,totalDOS_036.00_037.00THz,totalDOS_037.00_038.00THz,totalDOS_038.00_039.00THz,totalDOS_039.00_040.00THz,totalDOS_040.00_041.00THz,totalDOS_041.00_042.00THz,totalDOS_042.00_043.00THz,totalDOS_043.00_044.00THz,totalDOS_044.00_045.00THz,totalDOS_045.00_046.00THz,totalDOS_046.00_047.00THz,totalDOS_047.00_048.00THz,totalDOS_048.00_049.00THz,totalDOS_049.00_050.00THz,totalDOS_050.00_051.00THz,totalDOS_051.00_052.00THz,totalDOS_052.00_053.00THz,totalDOS_053.00_054.00THz,totalDOS_054.00_055.00THz,totalDOS_055.00_056.00THz,totalDOS_056.00_057.00THz,totalDOS_057.00_058.00THz,totalDOS_058.00_059.00THz,totalDOS_059.00_060.00THz,totalDOS_060.00_061.00THz,totalDOS_061.00_062.00THz,totalDOS_062.00_063.00THz,totalDOS_063.00_064.00THz,totalDOS_064.00_065.00THz,totalDOS_065.00_066.00THz,totalDOS_066.00_067.00THz,totalDOS_067.00_068.00THz,totalDOS_068.00_069.00THz,totalDOS_069.00_070.00THz,totalDOS_070.00_071.00THz,totalDOS_071.00_072.00THz,totalDOS_072.00_073.00THz,totalDOS_073.00_074.00THz,totalDOS_074.00_075.00THz,totalDOS_075.00_076.00THz,totalDOS_076.00_077.00THz,totalDOS_077.00_078.00THz,totalDOS_078.00_079.00THz,totalDOS_079.00_080.00THz,totalDOS_080.00_081.00THz,totalDOS_081.00_082.00THz,totalDOS_082.00_083.00THz,totalDOS_083.00_084.00THz,totalDOS_084.00_085.00THz,totalDOS_085.00_086.00THz,totalDOS_086.00_087.00THz,totalDOS_087.00_088.00THz,totalDOS_088.00_089.00THz,totalDOS_089.00_090.00THz,totalDOS_090.00_091.00THz,totalDOS_091.00_092.00THz,totalDOS_092.00_093.00THz,totalDOS_093.00_094.00THz,totalDOS_094.00_095.00THz,totalDOS_095.00_096.00THz,totalDOS_096.00_097.00THz,totalDOS_097.00_098.00THz,totalDOS_098.00_099.00THz,totalDOS_099.00_100.00THz
qno,0.0009906182932709056,0.013405835485647872,0.039946706675537486,0.054047899984999884,0.061706105499930705,0.04933651531784842,0.05545748357522052,0.06043855520219794,0.06504308469391114,0.05103386384982531,0.043603016072396396,0.04555285975395124,0.0533303474831926,0.0191990543611524,0.004750325214641922,0.043526786999739386,0.04145893111274579,0.016358947966231687,0.04093202684068942,0.021213720559570645,0.0,0.0,0.0,0.0,0.0,0.0,0.009864336942476747,0.05192545463990224,0.04531758159955666,0.029215225228722844,0.04243047133790428,0.007662826699780508,0.0020805368467713813,0.008896546407435778,0.013985774683639065,0.00728856067110884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qy4,0.00488267591828728,0.05446367563137606,0.12270265240162449,0.14485803937568312,0.12896862745207327,0.12219528603462265,0.0924141830628596,0.0009392176719993669,0.09031904186006125,0.015430041133966578,0.06568721684912784,0.04313123210792635,0.06638181625484367,0.045894755520254515,0.0017315387252939691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r99,0.002088915999125693,0.018467856005443792,0.08069035848955838,0.06537291704417945,0.07822616954593525,0.06458553645960385,0.030430715907702126,0.05008441695731859,0.09736367530645046,0.08323043964105316,0.06213213200270162,0.05358509442135223,0.052851367958559305,0.050620249705647234,0.028095358749259815,0.009258632196714836,0.025758923364144145,0.015826754302385594,0.024839157384934182,0.020945765561950953,0.015749563283571147,0.020794956677849395,0.010977981615565584,0.007499784442674417,0.0,0.023807649838589236,0.006715627137729521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rty,0.008711986530967499,0.05820979831884122,0.10134214580310796,0.07382201559594034,0.04454359098396927,0.07229173742689561,0.09391289165840162,0.07073578524354386,0.10103551669951202,0.044133255811950274,0.0872421770843671,0.084290149208693,0.0645803418458984,0.010639361072822517,0.0,0.04149695545217266,0.027380378459116846,0.015631912803799802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwr,0.000927965200389645,0.008115565697024402,0.044071602311303144,0.04917468106523947,0.07313151378512743,0.06633259372231147,0.10559973061484434,0.1364079157529916,0.11017227424984756,0.08453369090464669,0.1004982256663141,0.07385183452554372,0.04963423799509414,0.05042729641009391,0.04712087209922836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sg0,0.0017960674179340282,0.006927103456839339,0.03688638410628305,0.03963779130382953,0.031119900186000818,0.05229104083813754,0.0513671798910427,0.07258830466956326,0.08850437216558578,0.08701484978775119,0.10243521018695685,0.11767412322386733,0.064575771206951,0.06708264298017162,0.06243949347334402,0.03835957229677049,0.0081717643492191,0.01704559216451111,0.031315933289189024,0.022765743637216868,1.1593688353310747e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skm,0.004835518331552427,0.015809286996044596,0.04070099784843967,0.041633222486947306,0.04383519558944888,0.057355162910858605,0.07929232735208169,0.11716869501908317,0.06626592789158722,0.0628203143668877,0.06175307727164401,0.07067536230638923,0.06528913159355437,0.05934276841459634,0.020946954795428047,0.0340106873644105,0.04970492615951906,0.029328049567530372,0.03957484749776201,0.018326289290343183,0.01224765681883688,0.009083600127054732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqm,0.0037997603013023937,0.028413589391374786,0.06523907248323083,0.08796184131096697,0.06071934076191993,0.04263766855979334,0.04927506809251696,0.06154474411627261,0.05819501427517338,0.05495670234199495,0.06498969024024505,0.0629965402229514,0.05555538258491563,0.05051220624946182,0.0468906147684358,0.045993468302300354,0.04049612861583701,0.03674232584056578,0.028290549969283593,0.018004360339694263,0.0154593270304313,0.01891750232488866,0.0024091018764432113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0h,0.003464456870861163,0.012321421641980834,0.031283477966132164,0.052787756591502095,0.06192839429497182,0.07556161670752745,0.08189936086424876,0.08170114193644497,0.07047051265940654,0.07878920072013527,0.059165075596566245,0.07701629927428551,0.07388293823544789,0.05567229434203325,0.031689245332552414,0.039470582501098764,0.04450366112427895,0.015131179224338697,0.0027771189910934324,0.009890824115377611,0.010279362501295219,0.010494418364874072,0.013675025353499601,0.005579726376400547,0.0005649084136467237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t2c,0.01860401259872804,0.1038048766031993,0.11223264852343369,0.06681602004589968,0.05376520108431628,0.07075249614473571,0.08070859578085626,0.0997231517890122,0.07708093890727692,0.0572840987119946,0.05472481865585399,0.0401943506378037,0.050011854219047754,0.008000659704248967,0.032187580051249845,0.021552016230615097,0.03813971137802773,0.014416968933700262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tbj,0.0015668600454286,0.02333737397346405,0.06450159242203732,0.07334638422774781,0.0655916720307902,0.051290419440898925,0.05410747022140103,0.040279971295294446,0.06866742970633784,0.05964058598353418,0.07594854213815584,0.06582938422906874,0.05175803970758232,0.050994503606092645,0.048134436215954146,0.05083893389627723,0.045093107832810495,0.04033566169641944,0.03319267295274229,0.022291755036125377,0.010513935051074376,0.0026680300689478644,7.123822181485732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tka,0.00010077832781681856,0.0008620858483925728,0.0026021657171813404,0.00642106709808461,0.015224609835095484,0.029311189197435823,0.04128384759716796,0.047307087165813104,0.05782335710266385,0.07916420975838412,0.059494587521684496,0.06105529262277185,0.06154900332046697,0.047117332400139614,0.04499863053259238,0.019490420741967003,0.02387297366434498,0.017882157999585795,0.022218883942118624,0.031078401926294557,0.002311307695652557,0.013363916303142266,0.04225028933323704,0.009883264685698237,0.0655417199956138,0.04051162122988219,0.0469395330723108,0.016872638574578713,0.03201620359756633,0.006581980243691071,0.0003339317160375365,0.029967799226018426,0.014401521268737161,0.006494490634714703,0.003159662114672509,0.0005120379884446971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvf,0.036264334048020874,0.09322847351053622,0.0832063008468027,0.051646096249947336,0.01904676713383575,0.02165538210206654,0.05431259256481775,0.03695028160867908,0.027670178400269668,0.030600649867438524,0.02030942519158858,0.011478804705670184,0.04588394439443402,0.04820481751791526,0.0731186204699252,0.05226219618859285,0.025721311941694268,0.008734843148063928,0.010653834433452412,0.006428715783846738,0.0041654410838470384,0.05135533801391744,0.08920752962197029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05256690279435582,0.045327218378311655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tws,0.0007251243983979696,0.006137722128447999,0.023436885168796603,0.04720183453206699,0.05212961492852178,0.04638870722001613,0.05594391877437923,0.06707076613703566,0.05369180221094541,0.08528923601015252,0.09775574669541603,0.08499556949381865,0.09409847728268383,0.08555199297749078,0.0673322989647682,0.018105641204838315,0.026023157192887645,0.02454007326293607,0.020167578336376925,0.0012800555979383531,0.008656749716667472,0.012276240180178402,0.005873885945643459,0.01415862748334079,0.0011682941562547995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u0c,0.001852003736243663,0.013588324879878492,0.03005636124968696,0.04419590604986644,0.05425237296848511,0.05224874912459971,0.054324246305705606,0.060996676771150844,0.06924551457130185,0.06717753676245355,0.06782506080450698,0.0683695249481138,0.07772142852854333,0.06554337956541428,0.05514104109913789,0.05654404868178361,0.04422579513938377,0.04205557893609509,0.018197739295542584,0.01750722047586815,0.012121444820678503,0.003546966181450613,0.006514359125952046,0.01077331675795079,0.0058434165831907185,0.00013198663701560702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uaz,0.0012688682151899956,0.018745480145927678,0.05358413588514434,0.06961992610586712,0.06814928736285106,0.052130717964253934,0.05348779990313149,0.05999347977945717,0.05734717667723932,0.057013497594060235,0.0773077872378184,0.07139724297439937,0.059958205046409675,0.05073989495160786,0.05228244760877478,0.046480113134232705,0.03802558552242929,0.03196123626314671,0.027090844814210868,0.01920545990560409,0.018750198311427175,0.014459781736367555,0.0010008328604491734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ueu,0.001421189098149023,0.02076451364899507,0.06327857746900911,0.07099261307379924,0.05780210004367245,0.04699273758027042,0.05546592403075489,0.06939895275262378,0.0663233195765391,0.06373731679523024,0.07125282179398507,0.06612421387200691,0.06018903771864841,0.05340479737889742,0.04984353139220198,0.04736300946439325,0.04060534280714114,0.02966941178379075,0.03012411577890493,0.014610502917744966,0.018500707929834295,0.00213526309340754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uex,0.0016727906896880208,0.0200940659951882,0.07193334485277879,0.05627455552724308,0.029127738061069174,0.03723786791003782,0.03434380796272791,0.04918780228093246,0.06483537146931036,0.06174093921134276,0.03710440021008724,0.05451348973931267,0.06631627963510742,0.06727294885437866,0.035356810397862926,0.031037178584955374,0.0033704235076121346,0.011738693238466585,0.026037630815419245,0.002742651675739974,0.00844296933569549,0.01929758687664443,0.010251301177956702,0.0028101204709289505,0.0,0.0,0.009100099502879995,0.02944777098095063,0.035730437667613836,0.0324292956511906,0.01722354453690433,0.007140118205212988,0.0192601744252903,0.02790438929261816,0.010757100444702163,0.008018203107431508,0.000248097704719121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ui6,0.007981003645758152,0.0531171973075235,0.09154605476442229,0.07512879007752733,0.05717440472723952,0.048974973790785935,0.09962246626511487,0.08235746812700244,0.0681600496103819,0.07514144836126257,0.08377532581838931,0.09769580696790613,0.033945458546923185,0.026713248522302956,0.003523795600317503,0.049771647773488754,0.039378938283330306,0.005991921810323367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uox,0.0020106270054702216,0.01571731815308949,0.054470641402081854,0.06130999728837717,0.05391856500053305,0.04852008594596241,0.044380552358426056,0.05585616304545511,0.052779278143380855,0.047606421008333566,0.0289147357506596,0.046498751039780135,0.0410666763231763,0.046119456670120386,0.046366891493323195,0.04412190199267812,0.045479812974338875,0.03076401318248741,0.032256137921977235,0.009029938733903299,0.00800688380984548,0.0,0.0,0.0,0.010415858805234155,0.013755220969008601,0.02710491491678461,0.027742153396528385,0.014015616962944837,0.013819891317769537,0.017565406532495748,0.016141934848251216,0.014193632074546957,0.01594983244595982,0.012558946643869893,0.0015417418432064206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ur9,0.0010159333180897274,0.01644746361674708,0.053224157386687274,0.059207227800371284,0.05648377154594695,0.05785972814715435,0.06378024920837749,0.04463635288733317,0.05968515064222153,0.029649017340203008,0.01827857692352462,0.062141189050029404,0.0559162195678249,0.004650690025603735,0.0,0.04212111433001196,0.06436939525006838,0.004527286650613957,0.04701585101112074,0.0009948434006253261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03974029927124935,0.055272473405406655,0.054450535327581304,0.0660853675292158,0.006971089107263046,0.001778896778331648,0.006567158539973482,0.017550621340723487,0.00957934059770017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
usu,0.0054082850675583735,0.04212159590683929,0.05991922178085159,0.08525971665194576,0.08726849276361918,0.08228308279937621,0.08743311823095735,0.06951556548215698,0.118184182923395,0.09476707008862337,0.0680345050966121,0.07260993297838866,0.05212402194565718,0.045327279813363604,0.029739252255751997,4.676214903325639e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uu4,0.0048699489072608305,0.032712343532078525,0.054280078862460994,0.060038174122426693,0.06431775691087331,0.07088904111342567,0.08229302920744723,0.06333746653742243,0.0680896062894372,0.07125306389035863,0.08043328485646689,0.06953224429585839,0.009254254149733571,0.0,0.019124699872270935,0.0215691609797882,0.020907075390077724,0.0,0.0,0.010993955965324674,0.006936617165522748,0.00617014790204017,0.007885855895989311,0.005676957082639481,0.017592969905296508,0.025114991492835154,0.05516756959689547,0.04413694327263369,0.020176448183993827,0.007246314619441762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
