split,ID,family,candidate_rank_for_production,production_score,source_score,selected_as_production,selected_as_source,file,parse_status,parser,formula,reduced_formula,counts_json,n_sites,is_ordered,partial_or_mixed_sites,comparison_to_OBELiX,Li_relative_error,composition_total_variation_error,error
train,skm,oxides,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/skm/relaxed_skm.cif,ok,pymatgen_structure,Li10 Bi2 O10,Li5BiO5,"{""Bi"": 2.0, ""Li"": 10.0, ""O"": 10.0}",22.0,True,0.0,PASS,0.0,0.0,
train,skm,oxides,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/skm/ordered_sqs_like_skm.cif,ok,pymatgen_structure,Li10 Bi2 O10,Li5BiO5,"{""Bi"": 2.0, ""Li"": 10.0, ""O"": 10.0}",22.0,True,0.0,PASS,0.0,0.0,
train,sqm,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sqm/relaxed_sqm.cif,ok,pymatgen_structure,Ba4 Sr4 Li48 La16 Ta16 O96,BaSrLi12La4Ta4O24,"{""Ba"": 4.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Sr"": 4.0, ""Ta"": 16.0}",184.0,True,0.0,PASS,0.0,0.0,
train,sqm,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/sqm/relaxed_sqm.cif,ok,pymatgen_structure,Li72 La24 Ta16 O96,Li9La3Ta2O12,"{""La"": 24.0, ""Li"": 72.0, ""O"": 96.0, ""Ta"": 16.0}",208.0,True,0.0,FAIL_ELEMENT_SET,0.5,0.11371237458193978,
train,sqm,garnet,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sqm/ordered_sqs_like_sqm.cif,ok,pymatgen_structure,Ba4 Sr4 Li48 La16 Ta16 O96,BaSrLi12La4Ta4O24,"{""Ba"": 4.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Sr"": 4.0, ""Ta"": 16.0}",184.0,True,0.0,PASS,0.0,0.0,
train,t0h,oxides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t0h/relaxed_t0h.cif,ok,pymatgen_structure,Li8 Zr4 O12,Li2ZrO3,"{""Li"": 8.0, ""O"": 12.0, ""Zr"": 4.0}",24.0,True,0.0,PASS,0.0,0.0,
train,t0h,oxides,2,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t0h/ordered_sqs_like_t0h.cif,ok,pymatgen_structure,Li8 Zr4 O12,Li2ZrO3,"{""Li"": 8.0, ""O"": 12.0, ""Zr"": 4.0}",24.0,True,0.0,PASS,0.0,0.0,
train,t0h,oxides,3,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/t0h/relaxed.cif,ok,pymatgen_structure,Li8 Zr4 O12,Li2ZrO3,"{""Li"": 8.0, ""O"": 12.0, ""Zr"": 4.0}",24.0,True,0.0,PASS,0.0,0.0,
train,t2c,argyrodites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t2c/relaxed_t2c.cif,ok,pymatgen_structure,Li24 P4 Se4 S16 Br4,Li6PSeS4Br,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 16.0, ""Se"": 4.0}",52.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.007692307692307679,
train,t2c,argyrodites,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/t2c/relaxed_t2c.cif,ok,pymatgen_structure,Li72 P4 S20 Br4,Li18PS5Br,"{""Br"": 4.0, ""Li"": 72.0, ""P"": 4.0, ""S"": 20.0}",100.0,True,0.0,FAIL_ELEMENT_SET,1.4,0.2584615384615384,
train,t2c,argyrodites,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t2c/ordered_sqs_like_t2c.cif,ok,pymatgen_structure,Li24 P4 Se4 S16 Br4,Li6PSeS4Br,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 16.0, ""Se"": 4.0}",52.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.007692307692307679,
train,tbj,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tbj/relaxed_tbj.cif,ok,pymatgen_structure,Li40 La24 Sb16 O96,Li5La3(SbO6)2,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Sb"": 16.0}",176.0,True,0.0,PASS,0.0,0.0,
train,tbj,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/tbj/relaxed_tbj.cif,ok,pymatgen_structure,Li120 La24 Sb16 O96,Li15La3(SbO6)2,"{""La"": 24.0, ""Li"": 120.0, ""O"": 96.0, ""Sb"": 16.0}",256.0,True,0.0,FAIL_LI_STOICHIOMETRY,2.0,0.2414772727272727,
train,tbj,garnet,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tbj/ordered_sqs_like_tbj.cif,ok,pymatgen_structure,Li40 La24 Sb16 O96,Li5La3(SbO6)2,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Sb"": 16.0}",176.0,True,0.0,PASS,0.0,0.0,
train,tjh,NASICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tjh/relaxed_tjh.cif,ok,pymatgen_structure,Li9 Al3 Ge9 P18 O72,Li3AlGe3(PO4)6,"{""Al"": 3.0, ""Ge"": 9.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0}",111.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,-0.11764705882352935,0.02023413788119671,
train,tjh,NASICON,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/tjh/relaxed_tjh.cif,ok,pymatgen_structure,Li42 Ge12 P18 O72,Li7Ge2(PO4)3,"{""Ge"": 12.0, ""Li"": 42.0, ""O"": 72.0, ""P"": 18.0}",144.0,True,0.0,FAIL_ELEMENT_SET,3.11764705882353,0.214572192513369,
train,tjh,NASICON,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tjh/ordered_sqs_like_tjh.cif,ok,pymatgen_structure,Li9 Al3 Ge9 P18 O72,Li3AlGe3(PO4)6,"{""Al"": 3.0, ""Ge"": 9.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0}",111.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,-0.11764705882352935,0.02023413788119671,
train,tka,nitride,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tka/relaxed_tka.cif,ok,pymatgen_structure,Li4 Si8 N12,LiSi2N3,"{""Li"": 4.0, ""N"": 12.0, ""Si"": 8.0}",24.0,True,0.0,PASS,0.0,0.0,
train,tka,nitride,2,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tka/ordered_sqs_like_tka.cif,ok,pymatgen_structure,Li4 Si8 N12,LiSi2N3,"{""Li"": 4.0, ""N"": 12.0, ""Si"": 8.0}",24.0,True,0.0,PASS,0.0,0.0,
train,tka,nitride,3,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/tka/relaxed.cif,ok,pymatgen_structure,Li4 Si8 N12,LiSi2N3,"{""Li"": 4.0, ""N"": 12.0, ""Si"": 8.0}",24.0,True,0.0,PASS,0.0,0.0,
train,tvf,hydrides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tvf/relaxed_tvf.cif,ok,pymatgen_structure,Li12 H16 I4 N8,Li3H4IN2,"{""H"": 16.0, ""I"": 4.0, ""Li"": 12.0, ""N"": 8.0}",40.0,True,0.0,PASS,0.0,0.0,
train,tvf,hydrides,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/tvf/relaxed_tvf.cif,ok,pymatgen_structure,Li12 H18 I4 N8,Li6H9(IN2)2,"{""H"": 18.0, ""I"": 4.0, ""Li"": 12.0, ""N"": 8.0}",42.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,0.0,0.028571428571428567,
train,tvf,hydrides,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tvf/ordered_sqs_like_tvf.cif,ok,pymatgen_structure,Li12 H16 I4 N8,Li3H4IN2,"{""H"": 16.0, ""I"": 4.0, ""Li"": 12.0, ""N"": 8.0}",40.0,True,0.0,PASS,0.0,0.0,
train,tws,zirconates,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tws/relaxed_tws.cif,ok,pymatgen_structure,Li24 Zr8 O28,Li6Zr2O7,"{""Li"": 24.0, ""O"": 28.0, ""Zr"": 8.0}",60.0,True,0.0,PASS,0.0,0.0,
train,tws,zirconates,2,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/tws/ordered_sqs_like_tws.cif,ok,pymatgen_structure,Li24 Zr8 O28,Li6Zr2O7,"{""Li"": 24.0, ""O"": 28.0, ""Zr"": 8.0}",60.0,True,0.0,PASS,0.0,0.0,
train,tws,zirconates,3,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/tws/relaxed.cif,ok,pymatgen_structure,Li24 Zr8 O28,Li6Zr2O7,"{""Li"": 24.0, ""O"": 28.0, ""Zr"": 8.0}",60.0,True,0.0,PASS,0.0,0.0,
train,u0c,oxides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u0c/relaxed_u0c.cif,ok,pymatgen_structure,Li10 Mg2 Ti13 O32,Li10Mg2Ti13O32,"{""Li"": 10.0, ""Mg"": 2.0, ""O"": 32.0, ""Ti"": 13.0}",57.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.041666666666666706,0.010526315789473694,
train,u0c,oxides,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/u0c/relaxed_u0c.cif,ok,pymatgen_structure,Li8 Ti16 O32,LiTi2O4,"{""Li"": 8.0, ""O"": 32.0, ""Ti"": 16.0}",56.0,True,0.0,FAIL_ELEMENT_SET,-0.16666666666666663,0.05714285714285713,
train,u0c,oxides,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u0c/ordered_sqs_like_u0c.cif,ok,pymatgen_cif_tolerance2,Li8.5 Mg1 Ti10.5 O32,Li8.5Mg1Ti10.5O32,"{""Li"": 8.5, ""Mg"": 1.0, ""O"": 32.0, ""Ti"": 10.5}",52.0,False,5.0,FAIL_GENERAL_STOICHIOMETRY,-0.1145833333333333,0.043956043956043994,
train,u2y,perovskites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u2y/relaxed_u2y.cif,ok,pymatgen_structure,La1 Ti2 O6,LaTi2O6,"{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}",9.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.05728805728805725,
train,u2y,perovskites,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/u2y/relaxed_u2y.cif,ok,pymatgen_structure,La2 Ti2 O6,LaTiO3,"{""La"": 2.0, ""O"": 6.0, ""Ti"": 2.0}",10.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.07629937629937633,
train,u2y,perovskites,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u2y/ordered_sqs_like_u2y.cif,ok,pymatgen_structure,La1 Ti2 O6,LaTi2O6,"{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}",9.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.05728805728805725,
train,u8r,oxides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u8r/relaxed_u8r.cif,ok,pymatgen_structure,Ba3 Zr1 Ta5 Si4 O26,Ba3ZrTa5(Si2O13)2,"{""Ba"": 3.0, ""O"": 26.0, ""Si"": 4.0, ""Ta"": 5.0, ""Zr"": 1.0}",39.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.024999999999999963,
train,u8r,oxides,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/u8r/relaxed_u8r.cif,ok,pymatgen_structure,Ba3 Ta6 Si4 O26,Ba3Ta6(Si2O13)2,"{""Ba"": 3.0, ""O"": 26.0, ""Si"": 4.0, ""Ta"": 6.0}",39.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.049999999999999975,
train,u8r,oxides,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u8r/ordered_sqs_like_u8r.cif,ok,pymatgen_structure,Ba3 Zr1 Ta5 Si4 O26,Ba3ZrTa5(Si2O13)2,"{""Ba"": 3.0, ""O"": 26.0, ""Si"": 4.0, ""Ta"": 5.0, ""Zr"": 1.0}",39.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.024999999999999963,
train,uaz,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uaz/relaxed_uaz.cif,ok,pymatgen_structure,Li48 Ca8 La16 Nb16 O96,Li6CaLa2Nb2O12,"{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}",184.0,True,0.0,PASS,0.0,0.0,
train,uaz,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/uaz/relaxed_uaz.cif,ok,pymatgen_structure,Li120 La24 Nb16 O96,Li15La3Nb2O12,"{""La"": 24.0, ""Li"": 120.0, ""Nb"": 16.0, ""O"": 96.0}",256.0,True,0.0,FAIL_ELEMENT_SET,1.5,0.21467391304347827,
train,uaz,garnet,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uaz/ordered_sqs_like_uaz.cif,ok,pymatgen_structure,Li48 Ca8 La16 Nb16 O96,Li6CaLa2Nb2O12,"{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}",184.0,True,0.0,PASS,0.0,0.0,
train,ueu,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ueu/relaxed_ueu.cif,ok,pymatgen_structure,Li46 La24 Zr12 Ta4 O96,Li23La12Zr6Ta2O48,"{""La"": 24.0, ""Li"": 46.0, ""O"": 96.0, ""Ta"": 4.0, ""Zr"": 12.0}",182.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0017421602787456073,0.00032860718876548227,
train,ueu,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/ueu/relaxed_ueu.cif,ok,pymatgen_structure,Li120 La24 Zr16 O96,Li15La3Zr2O12,"{""La"": 24.0, ""Li"": 120.0, ""O"": 96.0, ""Zr"": 16.0}",256.0,True,0.0,FAIL_ELEMENT_SET,1.6132404181184667,0.21633135444151275,
train,ueu,garnet,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ueu/ordered_sqs_like_ueu.cif,ok,pymatgen_structure,Li46 La24 Zr12 Ta4 O96,Li23La12Zr6Ta2O48,"{""La"": 24.0, ""Li"": 46.0, ""O"": 96.0, ""Ta"": 4.0, ""Zr"": 12.0}",182.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0017421602787456073,0.00032860718876548227,
train,uex,sugilites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uex/relaxed_uex.cif,ok,pymatgen_structure,K2 Na4 Li6 Fe4 Si24 O60,KNa2Li3Fe2(Si2O5)6,"{""Fe"": 4.0, ""K"": 2.0, ""Li"": 6.0, ""Na"": 4.0, ""O"": 60.0, ""Si"": 24.0}",100.0,True,0.0,PASS,0.0,0.0,
train,uex,sugilites,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/uex/relaxed_uex.cif,ok,pymatgen_structure,K2 Na8 Li6 Fe4 Si24 O60,KNa4Li3Fe2(Si2O5)6,"{""Fe"": 4.0, ""K"": 2.0, ""Li"": 6.0, ""Na"": 8.0, ""O"": 60.0, ""Si"": 24.0}",104.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,0.0,0.036923076923076927,
train,uex,sugilites,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uex/ordered_sqs_like_uex.cif,ok,pymatgen_structure,K2 Na4 Li6 Fe4 Si24 O60,KNa2Li3Fe2(Si2O5)6,"{""Fe"": 4.0, ""K"": 2.0, ""Li"": 6.0, ""Na"": 4.0, ""O"": 60.0, ""Si"": 24.0}",100.0,True,0.0,PASS,0.0,0.0,
train,ui6,LGPS,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ui6/relaxed_ui6.cif,ok,pymatgen_structure,Li21 Si2 Sn1 P3 S24,Li21Si2Sn(PS8)3,"{""Li"": 21.0, ""P"": 3.0, ""S"": 24.0, ""Si"": 2.0, ""Sn"": 1.0}",51.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.01449275362318844,0.012437637777004285,
train,ui6,LGPS,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/ui6/relaxed_ui6.cif,ok,pymatgen_structure,Li32 Si4 P2 S24,Li16Si2PS12,"{""Li"": 32.0, ""P"": 2.0, ""S"": 24.0, ""Si"": 4.0}",62.0,True,0.0,FAIL_ELEMENT_SET,0.5458937198067634,0.12975758732582554,
train,ui6,LGPS,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ui6/ordered_sqs_like_ui6.cif,ok,pymatgen_structure,Li21 Si2 Sn1 P3 S24,Li21Si2Sn(PS8)3,"{""Li"": 21.0, ""P"": 3.0, ""S"": 24.0, ""Si"": 2.0, ""Sn"": 1.0}",51.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.01449275362318844,0.012437637777004285,
train,uox,phosphates,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uox/relaxed_uox.cif,ok,pymatgen_structure,Li7 Zn1 Ga1 P4 O16,Li7ZnGa(PO4)4,"{""Ga"": 1.0, ""Li"": 7.0, ""O"": 16.0, ""P"": 4.0, ""Zn"": 1.0}",29.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,-0.0540540540540541,0.02345765892563918,
train,uox,phosphates,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/uox/relaxed_uox.cif,ok,pymatgen_structure,Li12 P4 O16,Li3PO4,"{""Li"": 12.0, ""O"": 16.0, ""P"": 4.0}",32.0,True,0.0,FAIL_ELEMENT_SET,0.6216216216216215,0.12329931972789118,
train,uox,phosphates,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uox/ordered_sqs_like_uox.cif,ok,pymatgen_structure,Li7 Zn1 Ga1 P4 O16,Li7ZnGa(PO4)4,"{""Ga"": 1.0, ""Li"": 7.0, ""O"": 16.0, ""P"": 4.0, ""Zn"": 1.0}",29.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,-0.0540540540540541,0.02345765892563918,
train,ur9,NASICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ur9/relaxed_ur9.cif,ok,pymatgen_structure,Li6 Zr12 P18 O72,LiZr2(PO4)3,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Zr"": 12.0}",108.0,True,0.0,PASS,0.0,0.0,
train,ur9,NASICON,2,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ur9/ordered_sqs_like_ur9.cif,ok,pymatgen_structure,Li6 Zr12 P18 O72,LiZr2(PO4)3,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Zr"": 12.0}",108.0,True,0.0,PASS,0.0,0.0,
train,ur9,NASICON,3,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/ur9/relaxed.cif,ok,pymatgen_structure,Li6 Zr12 P18 O72,LiZr2(PO4)3,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Zr"": 12.0}",108.0,True,0.0,PASS,0.0,0.0,
train,usu,sulfides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/usu/relaxed_usu.cif,ok,pymatgen_structure,Li9 Al1 Sn1 S8,Li9AlSnS8,"{""Al"": 1.0, ""Li"": 9.0, ""S"": 8.0, ""Sn"": 1.0}",19.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.022727272727272645,0.01567749160134378,
train,usu,sulfides,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/usu/relaxed_usu.cif,ok,pymatgen_structure,Li18 Sn2 S8,Li9SnS4,"{""Li"": 18.0, ""S"": 8.0, ""Sn"": 2.0}",28.0,True,0.0,FAIL_ELEMENT_SET,1.0454545454545452,0.18237082066869303,
train,usu,sulfides,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/usu/ordered_sqs_like_usu.cif,ok,pymatgen_structure,Li9 Al1 Sn1 S8,Li9AlSnS8,"{""Al"": 1.0, ""Li"": 9.0, ""S"": 8.0, ""Sn"": 1.0}",19.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.022727272727272645,0.01567749160134378,
train,uu4,oxides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uu4/relaxed_uu4.cif,ok,pymatgen_structure,Li8 V8 O24,LiVO3,"{""Li"": 8.0, ""O"": 24.0, ""V"": 8.0}",40.0,True,0.0,PASS,0.0,0.0,
train,uu4,oxides,2,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uu4/ordered_sqs_like_uu4.cif,ok,pymatgen_structure,Li8 V8 O24,LiVO3,"{""Li"": 8.0, ""O"": 24.0, ""V"": 8.0}",40.0,True,0.0,PASS,0.0,0.0,
train,uu4,oxides,3,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/uu4/relaxed.cif,ok,pymatgen_structure,Li8 V8 O24,LiVO3,"{""Li"": 8.0, ""O"": 24.0, ""V"": 8.0}",40.0,True,0.0,PASS,0.0,0.0,
train,uut,argyrodites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uut/relaxed_uut.cif,ok,pymatgen_structure,Li24 P4 Se1 S19 Br4,Li24P4SeS19Br4,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 19.0, ""Se"": 1.0}",52.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.0038461538461538377,
train,uut,argyrodites,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/uut/relaxed_uut.cif,ok,pymatgen_structure,Li72 P4 S20 Br4,Li18PS5Br,"{""Br"": 4.0, ""Li"": 72.0, ""P"": 4.0, ""S"": 20.0}",100.0,True,0.0,FAIL_ELEMENT_SET,2.0,0.2584615384615384,
train,uut,argyrodites,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uut/ordered_sqs_like_uut.cif,ok,pymatgen_structure,Li24 P4 Se1 S19 Br4,Li24P4SeS19Br4,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 19.0, ""Se"": 1.0}",52.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.0038461538461538377,
train,uw9,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uw9/relaxed_uw9.cif,ok,pymatgen_structure,Sr8 Li48 La16 Bi16 O96,SrLi6La2(BiO6)2,"{""Bi"": 16.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Sr"": 8.0}",184.0,True,0.0,PASS,0.0,0.0,
train,uw9,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/uw9/relaxed_uw9.cif,ok,pymatgen_structure,Li120 La24 Bi16 O96,Li15La3(BiO6)2,"{""Bi"": 16.0, ""La"": 24.0, ""Li"": 120.0, ""O"": 96.0}",256.0,True,0.0,FAIL_ELEMENT_SET,1.5,0.21467391304347827,
train,uw9,garnet,3,2000.0,2150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uw9/ordered_sqs_like_uw9.cif,ok,pymatgen_structure,Sr8 Li48 La16 Bi16 O96,SrLi6La2(BiO6)2,"{""Bi"": 16.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Sr"": 8.0}",184.0,True,0.0,PASS,0.0,0.0,
